"Codigo de Ruta","Descripcion de Ruta","Mes","Año","Tipo de Equipo","Cantidad de viajes","Cantidad de Locomotoras","Cantidad de Vagones","Uso mensual (h)","Distancia recorrida (km)","Consumo de combustible (L)","Cantidad de Zapata Freno","Tipo de  Zapata  Freno","Lubricante cárter (l)","Tipo de lubricante cárter","Lubricante compresor (l)","Tipo de lubricante compresor","Lubricante motor diésel (l)","Tipo de lubricante motor diésel","Filtro  aire","Tipo de filtro  aire","Filtro primario","Tipo de filtro primario","Aceite sistema hidráulico","Tipo de aceite sistema hidráulico"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","6","2025","DMU APOLO","206","3","4","164.8","2142.4","8998","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","5","2025","DMU APOLO","210","3","4","168","2184","9173","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","4","2025","DMU APOLO","187","3","4","149.6","1944.8","8168","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 20W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","3","2025","DMU APOLO","196","3","4","156.8","2038.4","8561","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","2","2025","DMU APOLO","200","3","4","160","2080","8736","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","1","2025","DMU APOLO","200","2","4","160","2080","8736","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","6","2025","DMU APOLO","584","4","14","513.92","12556","52735","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","5","2025","DMU APOLO","586","4","14","515.68","12599","52916","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","4","2025","DMU APOLO","518","4","14","455.84","11137","46775","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","3","2025","DMU APOLO","558","4","14","491.04","11997","50387","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","2","2025","DMU APOLO","560","4","14","492.8","12040","50568","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","1","2025","DMU APOLO","558","4","14","491.04","11997","50387","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF003","UNIVERSIDAD LATINA - HEREDIA","6","2025","DMU APOLO","746","1","2","820.6","8579","36032","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF003","UNIVERSIDAD LATINA - HEREDIA","5","2025","DMU APOLO","756","1","2","831.6","8694","36515","2","ZAPATA SIDEREA D18N","8","LUBRICANTE SAE 85W-140","8","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF003","UNIVERSIDAD LATINA - HEREDIA","4","2025","DMU APOLO","690","1","2","759","7935","33327","15","ZAPATA SIDEREA D18N","75.5","LUBRICANTE SAE 85W-140","75.5","LUBRICANTE SAE 15W-40","114.5","LUBRICANTE SAE 20W-40","4","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","3","ACEITE ATF DEXRON III"
"RF003","UNIVERSIDAD LATINA - HEREDIA","3","2025","DMU APOLO","717","1","2","788.7","8245.5","34631","17","ZAPATA SIDEREA D18N","88.5","LUBRICANTE SAE 85W-140","88.5","LUBRICANTE SAE 15W-40","127","LUBRICANTE SAE 20W-40","3","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","5","ACEITE ATF DEXRON III"
"RF003","UNIVERSIDAD LATINA - HEREDIA","2","2025","DMU APOLO","717","1","2","788.7","8245.5","34631","8","ZAPATA SIDEREA D18N","72","LUBRICANTE SAE 85W-140","72","LUBRICANTE SAE 15W-40","49.3","LUBRICANTE SAE 20W-40","1","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","5","ACEITE ATF DEXRON III"
"RF003","UNIVERSIDAD LATINA - HEREDIA","1","2025","DMU APOLO","712","1","2","783.2","8188","34390","","ZAPATA SIDEREA D18N","84","LUBRICANTE SAE 85W-140","84","LUBRICANTE SAE 15W-40","92","LUBRICANTE SAE 20W-40","2","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","1","ACEITE ATF DEXRON III"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","6","2025","DMU APOLO","123","3","12","123","2059.02","8648","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","5","2025","DMU APOLO","126","3","12","126","2109.24","8859","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","4","2025","DMU APOLO","120","3","12","120","2008.8","8437","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","3","2025","DMU APOLO","120","3","12","120","2008.8","8437","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","2","2025","DMU APOLO","120","3","12","120","2008.8","8437","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","1","2025","DMU APOLO","120","3","12","120","2008.8","8437","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF001","ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN","6","2025","DMU APOLO","334","2","12","250.5","4809.6","20200","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 20W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF001","ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN","5","2025","DMU APOLO","334","2","12","250.5","4809.6","20200","","ZAPATA SIDEREA D18N","2","LUBRICANTE SAE 85W-140","2","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF001","ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN","4","2025","DMU APOLO","320","2","12","240","4608","19354","6","ZAPATA SIDEREA D18N","15.5","LUBRICANTE SAE 85W-140","15.5","LUBRICANTE SAE 15W-40","33","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","1","ACEITE ATF DEXRON III"
"RF001","ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN","3","2025","DMU APOLO","318","2","12","238.5","4579.2","19233","16","ZAPATA SIDEREA D18N","45","LUBRICANTE SAE 85W-140","45","LUBRICANTE SAE 15W-40","171.7","LUBRICANTE SAE 20W-40","4","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF001","ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN","2","2025","DMU APOLO","320","2","12","240","4608","19354","1","ZAPATA SIDEREA D18N","39","LUBRICANTE SAE 85W-140","39","LUBRICANTE SAE 15W-40","5","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","2","ACEITE ATF DEXRON III"
"RF001","ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN","1","2025","DMU APOLO","320","2","12","240","4608","19354","","ZAPATA SIDEREA D18N","46","LUBRICANTE SAE 85W-140","46","LUBRICANTE SAE 15W-40","42","LUBRICANTE SAE 20W-40","2","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","12","2024","DMU APOLO","150","2","4","120","1560","6552","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","11","2024","DMU APOLO","204","2","4","163","2121","8911","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","10","2024","DMU APOLO","202","2","4","161","2100","8823","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 20W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","9","2024","DMU APOLO","210","2","4","168","2184","9173","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","8","2024","DMU APOLO","210","2","4","168","2184","9173","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","7","2024","DMU APOLO","230","2","4","184","2392","10046","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","12","2024","DMU APOLO","420","4","14","369","9030","37926","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","11","2024","DMU APOLO","586","4","14","515","12599","52916","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","10","2024","DMU APOLO","578","4","14","508","12427","52193","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","9","2024","DMU APOLO","565","4","14","497","12147","51020","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","8","2024","DMU APOLO","582","4","14","512","12513","52555","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","7","2024","DMU APOLO","641","4","14","564","13781","57882","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF003","UNIVERSIDAD LATINA - HEREDIA","12","2024","DMU APOLO","538","1","14","591","6187","25985","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF003","UNIVERSIDAD LATINA - HEREDIA","11","2024","DMU APOLO","736","1","2","809","8464","35549","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF003","UNIVERSIDAD LATINA - HEREDIA","10","2024","DMU APOLO","744","1","2","818","8556","35935","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF003","UNIVERSIDAD LATINA - HEREDIA","9","2024","DMU APOLO","753","1","2","828","8659","36370","","ZAPATA SIDEREA D18N","109","LUBRICANTE SAE 85W-140","109","LUBRICANTE SAE 15W-40","45","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF003","UNIVERSIDAD LATINA - HEREDIA","8","2024","DMU APOLO","745","1","2","819","8567","35984","","ZAPATA SIDEREA D18N","118","LUBRICANTE SAE 85W-140","118","LUBRICANTE SAE 15W-40","18","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","4","ACEITE ATF DEXRON III"
"RF003","UNIVERSIDAD LATINA - HEREDIA","7","2024","DMU APOLO","823","1","2","905","9464","39751","","ZAPATA SIDEREA D18N","133","LUBRICANTE SAE 85W-140","133","LUBRICANTE SAE 15W-40","5","LUBRICANTE SAE 20W-40","2","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","2","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","12","2024","DMU APOLO","90","3","2","90","1506","6328","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","11","2024","DMU APOLO","126","3","12","126","2109","8859","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","10","2024","DMU APOLO","120","3","12","120","2008","8437","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
